trail_id,summer_temp,winter_temp,annual_rain,annual_snow
10017161,26.3,-6.096,1164.35,275.751
10260683,24.9,-14.2,639.91,720.041
10016717,29.2,-11.9,792.15,585.123
10009379,26,-1.696,2095.68,27.181
10011324,28.296,-7.8,1700.35,237.587
10263217,27.6,-15.496,902.71,847.259
10016073,23.9,-3.3,1471.28,251.468
10003439,26.4,-13.7,639.91,720.041
10033370,29.796,-4.4,1751.26,58.933
10000054,23.4,-14.7,639.91,720.041
10258679,23.2,-13.496,1504.85,601.783
10042519,25.1,-11.3,1504.85,601.783
10034432,24.7,-9.896,1301.84,462.434
10240717,29.4,-1.8,1429.12,37.072
10258678,26.2,-6.1,1471.28,251.468
10027073,28.996,-11.5,1171.97,472.675
10013518,30,-2.4,1584.19,58.345
10002718,24.896,-14.2,639.91,720.041
10280661,24.896,-14.2,639.91,720.041
10260902,23.4,-14.7,639.91,720.041
10033261,24.896,-14.2,639.91,720.041
10235735,24.496,-12.2,1504.85,601.783
10027748,27.4,-15.696,902.71,847.259
10235931,23.4,-14.7,639.91,720.041
10006182,25.1,-14,639.91,720.041
10258685,28.696,-3.596,2355.71,83.223
10292134,26.796,-13.4,639.91,720.041
10014969,31.2,-10.3,1171.97,472.675
10027665,28.296,-7.8,1700.35,237.587
10006664,25.596,-1.496,1863.66,42.553
10003975,29.5,-11.3,1731.45,489.965
10031566,25.496,-12.4,639.91,720.041
10008694,27.5,-12.2,1111,667.464
10007626,29.296,-10.8,1731.45,489.965
10016842,24.2,-14.7,457.81,534.303
10017466,24.3,-12,1504.85,601.783
10015909,24.5,-14.4,457.81,534.303
10271840,25.896,-1.796,1863.66,42.553
10002047,23.4,-3.896,1471.28,251.468
10027111,25.996,-13.6,457.81,534.303
10030085,30.296,-2.1,1751.26,58.933
10041487,26,-13.596,457.81,534.303
10036450,21.096,0.3,2468.96,19.74
10260898,29.7,-11.3,735.5,518.889
10034325,23.4,-14.7,639.91,720.041
10003896,25.296,-13.8,639.91,720.041
10293169,24.896,-14.2,639.91,720.041
10033378,22.196,-14.5,1504.85,601.783
10000853,24.396,-3.3,1471.28,251.468
10292659,28.696,-3.596,2355.71,83.223
10038472,25.596,-12.3,639.91,720.041
10041552,22.096,1.1,1844.15,18.984
10287498,26.8,-9,1301.84,462.434
10015096,22.8,-13.6,1504.85,601.783
10006966,29.996,-10.5,1731.45,489.965
10453941,29.096,-11.4,1171.97,472.675
10028831,26.2,-12.5,639.91,720.041
10005290,23.4,-3.896,1471.28,251.468
10235710,29.796,-2.6,1584.19,58.345
10236214,33.196,-9.8,1449.25,725.725
10012300,23.3,-14.8,639.91,720.041
10235717,29.896,-2.5,1584.19,58.345
10001814,29.4,-11.6,792.15,585.123
10241407,25.396,-1.896,1471.28,251.468
10015972,24.996,-14.1,639.91,720.041
10111790,25.496,-12.4,639.91,720.041
10017609,24.2,-7.896,1164.35,275.751
10240316,23.3,-0.3,1928.53,24.437
10040050,31.6,-1.5,1202.42,16.443
10009920,29.096,-11.4,1171.97,472.675
10013477,29.796,-2.6,1584.19,58.345
10042509,24.8,-1.7,1890.06,93.695
10296333,26.4,-13.7,639.91,720.041
10292276,28.5,-10,1731.45,489.965
10264024,25.796,-1.896,1863.66,42.553
10028811,24.996,-14.1,639.91,720.041
10235986,23.4,-14.7,639.91,720.041
10292490,28.696,-3.596,2355.71,83.223
10260901,28.2,-12.8,639.91,720.041
10020862,24.396,-3.3,1471.28,251.468
10040077,24.5,-2.7,1252.74,204.022
10012494,22.8,-13.6,1504.85,601.783
10235713,29.796,-2.6,1584.19,58.345
10272164,23.5,-3.7,1471.28,251.468
10015428,28.5,-5.1,1622.62,305.137
10014842,26.5,-1.7,1480.85,31.619
10006172,24.796,-14.3,639.91,720.041
10010875,26.6,-10.496,1111,667.464
10001924,26,-6.3,1471.28,251.468
10028978,26.3,-6.096,1164.35,275.751
10036342,28.296,-7.8,1700.35,237.587
10351434,23,-13.5,1504.85,601.783
10036357,23.4,-14.7,639.91,720.041
10027707,26.096,-13.5,457.81,534.303
10014490,28.5,-10,1731.45,489.965
10010430,24.2,-7.896,1164.35,275.751
10003900,29.896,-2.5,1584.19,58.345
10338710,26.3,-6.096,1164.35,275.751
10033366,23.4,-3.6,1471.28,251.468
10006614,25.796,-1.796,1471.28,251.468
10038579,29.796,-4.4,1751.26,58.933
10035916,32.8,-11.4,902.71,847.259
10258682,22.8,-13.6,1504.85,601.783
10001692,29.3,-9.6,1590.34,392.231
10235932,28.2,-7.896,1700.35,237.587
10005608,28.696,-3.596,2355.71,83.223
10434860,28.1,-12.9,639.91,720.041
10341357,26.196,-13.4,457.81,534.303
10000906,28.7,-3.5,1584.19,58.345
10258702,22.3,1.3,1844.15,18.984
10300139,24.896,-14.2,639.91,720.041
10040070,24.5,-3,1471.28,251.468
10035871,31.396,-9.4,1171.97,472.675
10011283,23.596,-13.1,1504.85,601.783
10013410,29.2,-9.7,1590.34,392.231
10030099,27.9,-0.9,1258.94,26.628
10039945,26.396,-13.8,639.91,720.041
10034421,24.496,-2.7,1903.13,151.613
10009179,30.096,-11.496,1731.45,489.965
10030059,20.2,1,2468.96,19.74
10028805,29.5,-10.1,1590.34,392.231
10327444,32.7,-11.5,902.71,847.259
10262829,31.8,-11.2,1449.25,725.725
10028832,30.096,-11.496,1731.45,489.965
10014146,23.4,-3.6,1471.28,251.468
10337843,26.4,-13.7,639.91,720.041
10377640,29.996,-2.4,1584.19,58.345
10004099,20.2,1,2468.96,19.74
10007793,28.496,-10.1,1731.45,489.965
10032305,23.096,-13.6,1504.85,601.783
10541134,25.696,-1.996,1863.66,42.553
10301663,25.6,-1.9,1471.28,251.468
10012131,22.3,1.3,1844.15,18.984
10258695,27.3,-2.1,2095.68,27.181
10012888,27.896,-3.596,2088.44,76.594
10027189,22.3,1.3,1844.15,18.984
10312533,25.496,-12.4,639.91,720.041
10008826,30.096,-4.1,2159.84,54.908
10001616,25.696,-1.9,1863.66,42.553
10301673,25.596,-1.996,1471.28,251.468
10248037,26.3,-6.096,1164.35,275.751
10235736,24.396,-3.3,1471.28,251.468
10042537,29.7,-1.5,1480.85,31.619
10287968,29.1,-8.8,1634.49,318.248
10259715,24.996,-14.1,639.91,720.041
10041480,24.5,-14.4,457.81,534.303
10007155,29.8,-11.7,1171.97,472.675
10037523,20.1,0.9,2468.96,19.74
10354495,23.4,-14.7,639.91,720.041
10035965,22.6,0.6,1844.15,18.984
10004594,25.496,-12.4,639.91,720.041
10264695,24.696,-14.5,1057.22,868.154
10439918,28.2,-7.896,1700.35,237.587
10006589,29.4,-1.8,1429.12,37.072
10360670,23.4,-14.7,639.91,720.041
10008221,26.3,-6.096,1164.35,275.751
10003894,29.7,-3.696,2088.44,76.594
10268761,24.5,-14.4,457.81,534.303
10004331,23.5,-3.7,1471.28,251.468
10017085,23,-13.5,1504.85,601.783
10425956,26.096,-6.3,1189.92,339.395
10004182,23.8,-3.496,1471.28,251.468
10289421,29.896,-4.3,1751.26,58.933
10396366,23.4,-14.7,639.91,720.041
10031744,28.5,-5.1,1622.62,305.137
10336270,26.396,-13.2,457.81,534.303
10010564,29.4,-1.8,1429.12,37.072
10032303,27.8,-7.9,1784.65,513.926
10270687,28.796,-3.496,2355.71,83.223
10341363,31.6,-9.9,1171.97,472.675
10235740,28.5,-3.596,2159.84,54.908
10038591,24.2,-7.896,1164.35,275.751
10003085,20.2,0.9,2468.96,19.74
10034424,23.5,-3.7,1471.28,251.468
10259312,28.2,-7.896,1700.35,237.587
10342862,31.6,-9.9,1171.97,472.675
10374237,28.3,-12.8,792.15,585.123
10038571,24.896,-2.3,1903.13,151.613
10349411,24.896,-14.2,639.91,720.041
10235718,29.4,-1.8,1429.12,37.072
10009439,24.3,-1.696,2095.68,27.181
10007427,25.6,-7.396,1164.35,275.751
10308866,23.696,-13,1504.85,601.783
10333191,28.2,-7.896,1700.35,237.587
10042525,24,-12.3,1504.85,601.783
10361588,28.3,-12.8,792.15,585.123
10349884,24.3,-12,1504.85,601.783
10412408,25.296,-13.8,639.91,720.041
10393513,29.996,-10.5,1731.45,489.965
10295688,28.6,-9.9,1731.45,489.965
10287389,23.5,-3.7,1471.28,251.468
10275065,24.1,-14,457.81,534.303
10488736,24.9,-14.2,639.91,720.041
10042522,28.4,-4.396,1252.74,204.022
10022653,22,-0.3,2468.96,19.74
10491932,29.4,-1.8,1429.12,37.072
10027810,24.4,-1.596,2095.68,27.181
10017037,25.596,-12.3,639.91,720.041
10033267,29.2,-11.9,792.15,585.123
10485162,24.9,-14.2,639.91,720.041
10009787,23.396,-4.296,1471.28,251.468
10248042,24,-12.3,1504.85,601.783
10347312,24.896,-14.2,639.91,720.041
10259303,23.4,-14.7,639.91,720.041
10271899,33.7,-8.896,502.3,726.908
10235758,21.096,0.3,2468.96,19.74
10374240,28.3,-12.8,792.15,585.123
10010321,24,-12.3,1504.85,601.783
10263219,33.7,-8.896,502.3,726.908
10011656,27.7,-7.9,1784.65,513.926
10027109,29.7,-11.8,1171.97,472.675
10264747,23.5,-3.7,1471.28,251.468
10349886,24.3,-12,1504.85,601.783
10344907,22.8,-13.6,1504.85,601.783
10326088,28.696,-3.596,2355.71,83.223
10027664,25.596,-12.3,639.91,720.041
10297308,27.196,-13,693.05,727.832
10010629,29.796,-4.4,1751.26,58.933
10001575,31.4,-9.4,1171.97,472.675
10340671,29.2,-9.7,1590.34,392.231
10009790,33.4,-10.8,1449.25,725.725
10002340,31.9,-11.1,502.3,726.908
10001076,26,-4.496,1890.06,93.695
10027143,28.3,-14.796,902.71,847.259
10235723,22.8,-13.6,1504.85,601.783
10012395,28.5,-3.596,2159.84,54.908
10030083,23.9,-3.6,1471.28,251.468
10040524,28.5,-3.596,2159.84,54.908
10015008,24.8,-1.2,2355.71,83.223
10270991,25.896,-1.796,1863.66,42.553
10003705,25.3,-5,1252.74,204.022
10272166,23.5,-3.7,1471.28,251.468
10003007,26,-4.496,1890.06,93.695
10035840,28.596,-10,1731.45,489.965
10032315,28.4,-4.396,1252.74,204.022
10477619,28.2,-7.896,1700.35,237.587
10028964,24.396,-3.3,1471.28,251.468
10032308,29.796,-2.6,1584.19,58.345
10349887,24.3,-12,1504.85,601.783
10500496,25.796,-13.8,457.81,534.303
10297309,27.196,-13,693.05,727.832
10020864,29.4,-1.8,1429.12,37.072
10475921,25.2,-13.9,639.91,720.041
10485374,29.8,-11.7,1171.97,472.675
10258696,29.896,-4.3,2159.84,54.908
10263234,27.9,-12.696,1186.67,589.078
10235731,24,-12.3,1504.85,601.783
10491201,27.5,-15.596,902.71,847.259
10011846,29.796,-4.4,1751.26,58.933
10272158,24,-12.3,1504.85,601.783
10024751,27.9,-12.696,1186.67,589.078
10298220,30.096,-4.1,2159.84,54.908
10034327,24.5,-14.4,457.81,534.303
10534859,24,-3.2,1471.28,251.468
10528939,23.3,-14.8,639.91,720.041
10527572,29.896,-10.6,1731.45,489.965
10014423,23.5,-3.7,1471.28,251.468
10031739,23.4,-3.6,1471.28,251.468
10469156,23,-13.696,1504.85,601.783
10368934,27.2,-15.8,502.3,726.908
10272165,23.8,-3.496,1471.28,251.468
10484495,24.396,-3.3,1471.28,251.468
10332059,28.5,-3.596,2159.84,54.908
10352623,24,-12.3,1504.85,601.783
10338708,26.3,-6.096,1164.35,275.751
10235757,22.1,1.1,1844.15,18.984
10347402,27.2,-5.2,1471.28,251.468
10541288,28.696,-3.596,2355.71,83.223
10000719,27.8,-19.296,338.67,458.248
10235870,27.8,-19.296,338.67,458.248
10008944,28.2,-18.896,338.67,458.248
10026864,27.2,-21.7,298.69,490.259
10272207,28,-19.096,338.67,458.248
10274625,27.5,-21.7,298.69,490.259
10005960,28,-19.096,338.67,458.248
10008262,27.9,-19.196,338.67,458.248
10028614,27.2,-21.996,298.69,490.259
10006635,29.4,-19.1,338.67,458.248
10026575,25.9,-21.1,232.62,312.83
10015179,27.7,-19.396,338.67,458.248
10026574,25.4,-18.9,233.09,413.658
10258643,27.7,-19.396,338.67,458.248
10261645,28.4,-21.896,311.17,314.363
10278168,28.2,-18.896,338.67,458.248
10037263,27.2,-21.5,242.37,315.959
10029421,23.4,-21.496,188.78,377.846
10005429,27.2,-21.996,298.69,490.259
10041082,25.9,-21.1,232.62,312.83
10026558,28.5,-20,338.67,458.248
10259181,25.7,-21.3,232.62,312.83
10006017,27.5,-21.7,298.69,490.259
10277548,27.4,-21.796,298.69,490.259
10284058,27.9,-19.196,338.67,458.248
10264161,26.2,-20.896,232.62,312.83
10012320,28.2,-18.896,338.67,458.248
10026579,25.2,-18.196,233.09,413.658
10037264,27.7,-19.396,338.67,458.248
10261649,26.5,-22.4,242.37,315.959
10029412,26.6,-23.7,311.17,314.363
10112082,20,-25.2,215.85,407.155
10030528,27.8,-19.296,338.67,458.248
10036188,26.796,-20.8,248.93,421.89
10014707,27.4,-21.796,298.69,490.259
10002682,27.4,-21.8,298.69,490.259
10111810,23.1,-22.896,226.56,423.15
10034911,27.7,-17.5,338.67,458.248
10278321,27.2,-21.7,298.69,490.259
10017347,25.1,-19.096,233.09,413.658
10003160,28,-19.096,338.67,458.248
10003006,27.7,-19.396,338.67,458.248
10026576,25.8,-21.2,232.62,312.83
10120707,27.2,-21.7,298.69,490.259
10000722,27.7,-19.396,338.67,458.248
10003083,28.2,-22.196,311.17,314.363
10039034,25.2,-18.996,232.62,312.83
10264160,25.8,-21.296,232.62,312.83
10233520,27.8,-21.596,311.17,314.363
10010116,27.5,-19.296,338.67,458.248
10289379,27.9,-19.196,338.67,458.248
10033839,25.5,-18.196,233.09,413.658
10041077,28.4,-18.696,338.67,458.248
10274869,28.5,-20.096,338.67,458.248
10120720,27.2,-21.7,298.69,490.259
10239507,27.3,-19.5,239.5,356.79
10028275,25.4,-18.9,233.09,413.658
10022984,27.3,-19.896,232.62,312.83
10294815,27.9,-19.196,338.67,458.248
10024706,27.796,-22.1,251.68,405.342
10277468,29.4,-19.2,338.67,458.248
10026559,27.8,-19.296,338.67,458.248
10003149,29.4,-19.1,239.22,382.088
10000751,25.5,-21.5,232.62,312.83
10264041,26.2,-20.896,232.62,312.83
10239598,27.8,-19.296,297.49,478.303
10032762,27.8,-22.496,298.69,490.259
10271109,26,-21,232.62,312.83
10258692,25.9,-21.1,232.62,312.83
10036191,28.2,-18.896,338.67,458.248
10002608,27.2,-21.996,298.69,490.259
10042956,28.1,-19.896,285.89,351.876
10034912,27.8,-22.496,311.17,314.363
10293180,27.2,-21.996,298.69,490.259
10026561,27.7,-19.396,338.67,458.248
10294209,29.4,-19.1,239.22,382.088
10289430,27.7,-19.396,338.67,458.248
10259540,28,-19.096,338.67,458.248
10033841,28.3,-19.796,285.89,351.876
10009180,27.7,-19.396,338.67,458.248
10292449,28,-19.096,338.67,458.248
10035404,27.6,-17.7,297.49,478.303
10258655,27.7,-17.5,338.67,458.248
10255183,26.7,-21.996,242.37,315.959
10255184,26.7,-21.996,242.37,315.959
10028269,29,-21.396,311.17,314.363
10027455,27.2,-21.996,298.69,490.259
10026865,27.1,-19.6,298.69,490.259
10293277,28.5,-20.096,338.67,458.248
10403502,27.7,-19.396,338.67,458.248
10026568,27.7,-17.5,338.67,458.248
10009935,28.3,-21.996,251.68,405.342
10297762,26.5,-22.4,242.37,315.959
10277148,26.196,-21.4,248.93,421.89
10017591,27.3,-19.196,297.49,478.303
10031081,28,-21.3,311.17,314.363
10289023,25.8,-21.296,232.62,312.83
10115314,27.9,-19.196,338.67,458.248
10260675,26.5,-17.6,297.49,478.303
10260702,29.5,-19.1,239.22,382.088
10032777,25.6,-18.2,238.1,503.37
10294083,28.5,-20,338.67,458.248
10297405,28,-22.396,311.17,314.363
10293385,28.5,-20,338.67,458.248
10241545,28.2,-18.896,338.67,458.248
10029730,20,-25.2,215.85,407.155
10036922,24.8,-23.3,232.62,312.83
10261643,27.4,-21.796,298.69,490.259
10259176,24.9,-23.3,232.62,312.83
10261656,27.8,-21.596,311.17,314.363
10349967,28,-19.096,338.67,458.248
10004763,25.5,-18.196,238.1,503.37
10287095,28.2,-21.1,311.17,314.363
10038303,20,-25.2,215.85,407.155
10011254,28.2,-21.196,311.17,314.363
10306012,27.2,-21.7,298.69,490.259
10233676,28.4,-21.896,311.17,314.363
10001284,26.1,-20.9,232.62,312.83
10039529,27.9,-19.196,297.49,478.303
10013052,28.2,-21.1,311.17,314.363
10294294,26.796,-20.8,248.93,421.89
10039770,29,-19.1,290.72,346.605
10235847,28.5,-20,338.67,458.248
10037258,28.3,-21.9,255.95,344.82
10028261,27.1,-21.596,242.37,315.959
10336781,26.6,-23.7,311.17,314.363
10341082,27.8,-19.296,338.67,458.248
10039521,26.196,-21.4,248.93,421.89
10289682,25.8,-21.296,232.62,312.83
10007017,28.4,-21.896,311.17,314.363
10026570,25.696,-22.4,242.37,315.959
10039035,25.3,-18.396,196.17,376.81
10426289,26.1,-20.9,232.62,312.83
10259213,25.6,-18.2,238.1,503.37
10028258,27.7,-17.5,338.67,458.248
10293189,27.3,-19.1,312.6,369.446
10026572,27.8,-22.596,311.17,314.363
10038304,27.596,-22.3,298.69,490.259
10357712,26.6,-23.7,311.17,314.363
10291988,28.4,-21.896,311.17,314.363
10026573,27.6,-17.7,297.49,478.303
10346638,27.7,-19.396,338.67,458.248
10039515,26.6,-23.7,311.17,314.363
10261650,27.3,-22,311.17,314.363
10291206,26.1,-20.996,232.62,312.83
10330099,27.5,-21.7,298.69,490.259
10272157,28.2,-21.1,311.17,314.363
10405509,27.9,-22.496,311.17,314.363
10268855,28.4,-18.696,338.67,458.248
10120722,27.4,-21.796,298.69,490.259
10340707,25.9,-21.196,232.62,312.83
10259171,27.3,-19.8,232.62,312.83
10041075,28.3,-21.996,251.68,405.342
10275883,28.2,-21.1,311.17,314.363
10259160,25.2,-18.196,232.62,312.83
10302331,27.596,-22.3,298.69,490.259
10346251,28.5,-20,338.67,458.248
10259195,26.6,-23.7,311.17,314.363
10037996,27.9,-19.196,297.49,478.303
10035403,25.4,-18.996,233.09,413.658
10028278,25.2,-18.196,232.62,312.83
10272434,25.5,-21.5,232.62,312.83
10036192,28.5,-18.596,338.67,458.248
10003305,27.5,-22.3,298.69,490.259
10011667,27.2,-21.996,298.69,490.259
10268856,29,-19.6,338.67,458.248
10030535,28.2,-21.1,311.17,314.363
10031080,28,-22.296,311.17,314.363
10003432,27.6,-17.6,297.49,478.303
10293007,27.2,-21.996,298.69,490.259
10018504,28.5,-21.4,255.95,344.82
10006242,22.8,-23.2,226.56,423.15
10235797,25.6,-18.2,238.1,503.37
10010076,24.6,-22.4,196.17,376.81
10034914,25.1,-19,233.09,413.658
10235709,28,-22.396,311.17,314.363
10042943,25.9,-18.896,275.87,509.285
10041079,25.6,-18.2,238.1,503.37
10000759,25.696,-22.4,242.37,315.959
10000049,20,-25.2,215.85,407.155
10258649,27.6,-17.6,297.49,478.303
10302330,27.6,-22.2,298.69,490.259
10331260,26.9,-21.796,242.37,315.959
10034913,27.6,-17.6,297.49,478.303
10405033,27.2,-21.7,298.69,490.259
10259164,25.9,-21.196,232.62,312.83
10259202,26.6,-23.7,311.17,314.363
10038005,27.1,-19.6,239.5,356.79
10259093,25.6,-18.2,238.1,503.37
10111226,26.6,-23.7,311.17,314.363
10471906,27.7,-19.396,338.67,458.248
10426291,26.1,-20.9,232.62,312.83
10258684,28.5,-20.8,311.17,314.363
10463643,28,-19.096,338.67,458.248
10037998,25.8,-21.296,232.62,312.83
10111255,29,-19.1,290.72,346.605
10016119,25.6,-18.2,238.1,503.37
10341017,29.2,-18.9,290.72,346.605
10315068,27.2,-19.296,346.44,446.712
10292089,27.2,-22,298.69,490.259
10492355,27.7,-19.396,338.67,458.248
10288969,27.3,-19.1,312.6,369.446
10259174,26,-21,232.62,312.83
10026860,27,-22.4,311.17,314.363
10042942,28.4,-21.896,311.17,314.363
10009936,25.1,-19.096,196.17,376.81
10013552,27.1,-17,297.49,478.303
10032780,27.9,-19.196,297.49,478.303
10029736,28,-19.096,338.67,458.248
10301042,29.4,-19.2,338.67,458.248
10259198,27.8,-22.596,311.17,314.363
10351377,29.5,-19.1,239.22,382.088
10035688,27.2,-19.5,298.69,490.259
10012767,26.7,-20,239.5,356.79
10259193,25.596,-22.5,242.37,315.959
10004293,27,-21.9,311.17,314.363
10010511,27.7,-21.6,255.95,344.82
10259197,27.8,-22.596,311.17,314.363
10258761,25.3,-18.1,232.62,312.83
10259175,25.9,-21.196,232.62,312.83
10485199,27.8,-19.296,338.67,458.248
10332867,27.3,-19.1,312.6,369.446
10235715,27.4,-16.796,338.67,458.248
10467172,23.4,-23.4,194.87,411.971
10023962,29.4,-19.2,239.22,382.088
10494956,27.2,-22,298.69,490.259
10426293,25.6,-21.496,232.62,312.83
10041085,28.2,-21.1,311.17,314.363
10004827,25.1,-19,196.17,376.81
10498105,28.5,-20,338.67,458.248
10041994,26.3,-23.9,242.37,315.959
10539983,28.4,-20.1,338.67,458.248
10259158,25.2,-18.796,248.93,421.89
10031076,27.6,-20.8,297.49,478.303
10039555,27.1,-19.6,239.5,356.79
10479176,28.5,-20,338.67,458.248
10006439,27.2,-21.7,298.69,490.259
10020579,27.6,-21.7,311.17,314.363
10235734,23.5,-21.396,188.78,377.846
10405729,25.3,-18.396,196.17,376.81
10265481,25.9,-18.896,275.87,509.285
10344521,20.3,-24.9,215.85,407.155
10403960,28.7,-20.3,333.75,335.265
10010569,28,-22.296,311.17,314.363
10259172,28.1,-19.896,285.89,351.876
10001894,29.4,-19.1,239.22,382.088
10258933,27.4,-19.796,232.62,312.83
10327580,28.4,-18.696,338.67,458.248
10348627,25.1,-19,196.17,376.81
10422409,27.2,-21.7,298.69,490.259
10259156,29,-19.1,290.72,346.605
10011986,29,-19.1,290.72,346.605
10407695,28.6,-20.5,626.66,308.567
10005669,26.5,-23.7,242.37,315.959
10259212,25.396,-18,251.67,492.233
10353479,27.5,-21.7,298.69,490.259
10259196,26.6,-23.7,311.17,314.363
10258656,27.1,-17,297.49,478.303
10370293,28.5,-20,338.67,458.248
10026571,25.6,-18.2,238.1,503.37
10259210,25.3,-18.396,196.17,376.81
10041078,27.5,-19.296,338.67,458.248
10258762,25.4,-18.296,196.17,376.81
10258931,28.2,-21.1,311.17,314.363
10370110,26.6,-23.7,311.17,314.363
10405628,27.9,-22.496,311.17,314.363
10271541,25.6,-18.2,238.1,503.37
10259214,25.1,-19.096,196.17,376.81
10004705,25.9,-21.196,232.62,312.83
10007519,26.3,-23.9,242.37,315.959
10485241,28.2,-18.896,338.67,458.248
10259162,25.1,-19,196.17,376.81
10014860,27.7,-17.6,338.67,458.248
10259199,26.6,-23.7,311.17,314.363
10294494,26.5,-23.7,242.37,315.959
10244338,26.7,-20,239.5,356.79
10494972,27.596,-22.3,298.69,490.259
10016254,24.9,-23.1,226.56,423.15
10008932,27.4,-16.7,338.67,458.248
10263428,27.2,-16.996,338.67,458.248
10239491,25.3,-21.5,230.61,408.303
10297992,25.6,-18.2,238.1,503.37
10013159,27.4,-19.796,232.62,312.83
10467170,23.4,-23.4,194.87,411.971
10259170,28,-22.296,311.17,314.363
10000266,28,-22.296,311.17,314.363
10494968,27.596,-22.3,298.69,490.259
10259159,29,-19.1,290.72,346.605
10311293,25.3,-18.396,196.17,376.81
10011074,27.5,-19.296,338.67,458.248
10348039,25.6,-18.796,275.87,509.285
10001312,25.1,-19.096,196.17,376.81
10305973,25.3,-18.396,196.17,376.81
10263431,27.3,-18,297.49,478.303
10467163,23,-22.992,194.87,411.971
10011061,25.1,-19.096,196.17,376.81
10011118,27.2,-16.996,338.67,458.248
10462770,28.5,-21.796,255.95,344.82
10032756,29,-19.1,290.72,346.605
10540286,28.2,-18.896,338.67,458.248
10523189,29,-19.1,290.72,346.605
10259203,26.6,-23.7,311.17,314.363
10467160,23.3,-23.5,176.27,357.378
10485144,28.7,-19.1,239.5,356.79
10477344,27.3,-19.3,298.69,490.259
10477339,28.6,-19.7,290.72,346.605
10467167,23.2,-23.6,192.55,545.72
10477347,24.7,-21.396,233.09,413.658
10483557,25.3,-18.396,196.17,376.81
10292442,27.3,-21.896,298.69,490.259
10470387,27.8,-22.596,311.17,314.363
10010442,22.3,10.9,2347.52,0
10266617,27.7,18.6,1448.87,0
10009483,24.2,12.7,775.44,0
10405832,21.9,10.5,2347.52,0
10012920,27.8,18.4,1448.87,0
10006503,19,0.8,821.86,1.624
10013868,23.2,11.7,2347.52,0
10176129,28,18.6,1448.87,0
10005198,22,10.6,2347.52,0
10014100,21.9,10.6,2347.52,0
10004712,22,10.6,2347.52,0
10244237,27.8,18.4,1448.87,0
10013779,24.7,14.4,775.44,0
10007409,24.4,14.5,1448.87,0
10017468,22.6,6.3,909.87,0.413
10398366,23.2,11.7,2347.52,0
10036445,24.2,12.7,775.44,0
10405833,21.9,10.5,2347.52,0
10027184,27.8,18.4,1448.87,0
10006534,24.3,12.8,775.44,0
10028927,24.6,13.1,775.44,0
10259012,22.6,6.3,909.87,0.413
10011933,27.8,18.4,1448.87,0
10027795,27.8,18.4,1448.87,0
10396524,21.7,10.4,2347.52,0
10393193,24.2,12.7,775.44,0
10001208,23.5,13.2,775.44,0
10427569,19,0.8,821.86,1.624
10006161,22.6,8.7,7079.4,0.413
10235923,24.6,13.1,775.44,0
10038551,21.9,10.6,2347.52,0
10332755,25.3,15.7,3677.12,0
10259492,21.9,10.6,2347.52,0
10000825,23.2,11.7,2347.52,0
10391957,21.9,10.6,2347.52,0
10005997,28.296,20.2,1837.89,0
10002035,14.3,1.304,1043.24,0
10028926,28.296,20.2,1837.89,0
10040498,14.3,1.4,1043.24,0
10011093,15.6,5,1043.24,0
10284542,14.3,1.304,1043.24,0
10027793,14.3,1.4,1043.24,0
10236002,15.3,3.7,1043.24,0
10236006,14.3,1.4,1043.24,0
10008302,15.7,5.1,1043.24,0
10236001,14.3,1.304,1043.24,0
10258707,14,1.1,1043.24,0
10014989,26.5,18.2,1043.24,0
10259465,14.3,1.4,1043.24,0
