trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow
10018269,Petrified Forest Scenic Drive,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 35.06032, 'lng': -109.78196}",10.9165,46027.124,297.7896,3,point to point,2.0,4.5,52,"['dogs-leash', 'kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",i,35.06032,-109.78196,34.8,-9.796,163.34,20.509999999999998
10265749,Bright Angel Trail to Phantom Overlook to South Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.0575, 'lng': -112.14411}",10.8324,27841.582,1748.9424,5,point to point,3.0,5.0,30,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,36.0575,-112.14411,33.6,-12.6,254.03000000000003,56.833000000000006
10315767,South Kaibab Trail to Tip Off,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05348, 'lng': -112.08359}",10.6545,14484.06,1004.9256,5,out and back,2.0,5.0,33,"['views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,36.05348,-112.08359,32.4,-13.896,254.03000000000003,56.833000000000006
10023828,Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,Grand Canyon National Park,Cameron,Arizona,United States,"{'lat': 35.85497, 'lng': -111.42506}",10.3784,88513.7,1601.724,1,point to point,2.0,4.5,27,"['kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",i,35.85497,-111.42506,37.9,-7.9,134.34,9.632
10112001,Safford Peak Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.35403, 'lng': -111.14143}",10.3328,3862.416,278.892,3,out and back,2.0,4.0,72,"['dogs-no', 'views', 'wildlife']",['hiking'],i,32.35403,-111.14143,41.4,0.2,176.41,0.238
10042232,Thunder Creek to Deer Creek and Thunder Falls,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.4347, 'lng': -112.42932}",10.2641,46670.86,2213.7624,5,loop,1.0,5.0,10,"['dogs-no', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.4347,-112.42932,32.1,-14.0,279.06000000000006,85.155
10365390,Rim to Rim: North to South and Ribbon Falls,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21704, 'lng': -112.05675}",10.1704,49889.54,1995.8304,7,point to point,3.0,4.5,48,"['views', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.21704,-112.05675,29.2,-15.495999999999999,289.93,77.259
10267208,Gould Mine,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.24761, 'lng': -111.16714}",10.0467,3701.482,115.824,3,loop,2.0,4.5,65,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.24761,-111.16714,39.3,-1.3919999999999988,220.19,1.9880000000000002
10293249,"Douglas Spring, Bridal Wreath Falls, Three Tank, Garwood Loop",Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.2351, 'lng': -110.68694}",9.9618,11426.313999999995,381.9144,3,loop,2.0,4.5,60,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.2351,-110.68694,40.0,-1.1,220.19,1.9880000000000002
10258317,Grand Canyon Rim Village to Hermit's Rest,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05711, 'lng': -112.14443}",9.9197,24622.902,424.8912,1,out and back,3.0,4.5,28,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,36.05711,-112.14443,33.1,-13.196,254.03000000000003,56.833000000000006
10002324,Desert View Visitor Center Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.04123, 'lng': -111.82692}",9.7326,643.736,10.9728,1,loop,4.0,4.0,41,"['ada', 'dogs-leash', 'kids', 'partially-paved', 'strollers', 'views']","['hiking', 'walking']",i,36.04123,-111.82692,31.3,-12.5,254.03000000000003,56.833000000000006
10274527,Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21714, 'lng': -112.05658}",9.609,2092.1420000000007,141.732,1,out and back,1.0,4.0,45,"['kids', 'views']","['hiking', 'nature-trips', 'walking']",i,36.21714,-112.05658,29.2,-15.495999999999999,289.93,77.259
10009628,Uncle Jim Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21729, 'lng': -112.05643}",9.5621,7563.898,222.8088,1,loop,2.0,4.0,43,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,36.21729,-112.05643,29.2,-15.495999999999999,289.93,77.259
10009444,Dripping Springs via Dripping Springs and Hermit Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.06043, 'lng': -112.2125}",9.227,10138.842,796.7472,5,out and back,1.0,4.5,26,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,36.06043,-112.2125,33.3,-12.9,254.03000000000003,56.833000000000006
10251377,Giant Logs Trail,Petrified Forest National Park,Holbrook,Arizona,United States,"{'lat': 34.81544, 'lng': -109.86552}",9.1802,965.604,10.9728,1,loop,2.0,4.0,52,"['dogs-leash', 'kids', 'paved', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,34.81544,-109.86552,35.5,-8.5,152.24,17.304000000000002
10042018,Onyx Bridge Trail,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 35.0837, 'lng': -109.78904}",8.7642,7402.964,134.7216,3,loop,1.0,4.0,59,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.0837,-109.78904,34.7,-9.896,163.34,20.509999999999998
10331092,North Kaibab Trail to Redwall Bridge,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21699, 'lng': -112.05666}",8.6888,11104.446000000002,801.9288,5,out and back,2.0,5.0,25,"['dogs-no', 'views']","['backpacking', 'hiking', 'trail-running']",i,36.21699,-112.05666,29.2,-15.495999999999999,289.93,77.259
10002217,Valley View Overlook Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.27698, 'lng': -111.1977}",8.6324,1287.472,14.9352,1,out and back,1.0,4.0,61,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.27698,-111.1977,40.2,-0.8959999999999995,220.19,1.9880000000000002
10041071,Cactus Forest Loop Drive,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.18, 'lng': -110.73622}",8.6024,16576.202,213.9696,1,loop,2.0,4.0,38,"['kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'mountain-biking', 'nature-trips', 'scenic-driving']",i,32.18,-110.73622,39.3,-1.8,232.08,0.9940000000000001
10236028,Long Logs and Agate House Loop Trail,Petrified Forest National Park,Holbrook,Arizona,United States,"{'lat': 34.81468, 'lng': -109.86184}",8.5243,3379.614,24.9936,1,loop,2.0,4.0,46,"['ada', 'dogs-no', 'historic-site', 'kids', 'paved', 'strollers', 'views']","['hiking', 'walking']",i,34.81468,-109.86184,35.5,-8.5,152.24,17.304000000000002
10259343,Tanner Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.03276, 'lng': -111.85322}",8.5202,21404.222,1611.7824,7,out and back,1.0,5.0,30,"['beach', 'dogs-no', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.03276,-111.85322,31.7,-12.1,254.03000000000003,56.833000000000006
10306310,Loma Verde and Squeeze Pen Loop,Saguaro National Park,Vail,Arizona,United States,"{'lat': 32.20343, 'lng': -110.70985}",8.4605,5954.558000000001,47.8536,3,loop,2.0,4.5,56,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.20343,-110.70985,39.8,-1.3,220.19,1.9880000000000002
10039522,Hope Camp,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.13315, 'lng': -110.68711}",8.2704,10460.71,160.9344,3,out and back,2.0,4.5,45,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,32.13315,-110.68711,39.3,-1.2,232.08,0.9940000000000001
10304719,"South Kaibab, Tonto and Bright Angel Trail",Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05271, 'lng': -112.08398}",8.2646,19955.816000000006,1034.796,7,point to point,3.0,5.0,24,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,36.05271,-112.08398,32.3,-13.995999999999999,254.03000000000003,56.833000000000006
10032774,Garwood Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23517, 'lng': -110.68678}",8.2525,5310.821999999999,61.8744,1,out and back,,4.5,39,"['dogs-no', 'kids']","['hiking', 'walking']",i,32.23517,-110.68678,40.0,-1.1,220.19,1.9880000000000002
10111504,Garwood Dam To Douglas Spring Loop Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23514, 'lng': -110.68692}",7.9559,10460.71,345.94800000000015,1,loop,2.0,4.5,28,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,32.23514,-110.68692,40.0,-1.1,220.19,1.9880000000000002
10246734,South to North Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05355, 'lng': -112.08342}",7.7075,31060.262,1966.8744,5,point to point,2.0,5.0,23,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.05355,-112.08342,32.4,-13.896,254.03000000000003,56.833000000000006
10281018,Tanque Verde Ridge,Saguaro National Park,Vail,Arizona,United States,"{'lat': 32.16556, 'lng': -110.7239}",7.7075,5310.821999999999,281.94,3,out and back,1.0,4.5,32,['views'],"['hiking', 'trail-running']",i,32.16556,-110.7239,39.3,-1.2,232.08,0.9940000000000001
10038311,Freeman Homestead Nature Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.16531, 'lng': -110.72587}",7.6339,1770.274,32.9184,1,loop,1.0,4.0,50,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,32.16531,-110.72587,39.3,-1.2,232.08,0.9940000000000001
10258602,Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.27911, 'lng': -111.97786}",7.5684,160.934,6.7056,1,out and back,2.0,4.5,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,36.27911,-111.97786,28.3,-16.991999999999997,289.93,77.259
10011949,Sendero Esperanza Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.28482, 'lng': -111.16747}",7.5414,8046.7,316.992,3,out and back,2.0,4.0,35,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,32.28482,-111.16747,39.6,-1.4959999999999993,232.08,0.9940000000000001
10298010,Douglas Spring to Three Tank Trail Junction,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23516, 'lng': -110.68657}",7.479,7242.03,295.9608,3,out and back,2.0,4.0,20,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.23516,-110.68657,40.0,-1.1,220.19,1.9880000000000002
10302747,West Rim Trail: Hermits Rest to Powell Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.06248, 'lng': -112.21036}",7.4072,19312.08,231.9528,1,out and back,3.0,4.5,31,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'walking']",i,36.06248,-112.21036,33.3,-12.9,254.03000000000003,56.833000000000006
10259900,Saguaro National Park West and Old Tucson Studios Scenic Drive,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23601, 'lng': -110.98402}",7.2569,63086.128,657.7584,1,loop,2.0,4.5,14,"['kids', 'views', 'wildlife']","['nature-trips', 'scenic-driving']",i,32.23601,-110.98402,41.0,-0.1,214.85,0.8960000000000001
10235597,Roosevelt Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21822, 'lng': -111.95239}",7.2201,482.802,0.9144,1,loop,1.0,4.0,15,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i,36.21822,-111.95239,28.7,-15.991999999999999,289.93,77.259
10311930,Petroglyphs at King Canyon,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.24719, 'lng': -111.16714}",7.1664,3540.548,88.6968,3,out and back,2.0,4.0,33,"['historic-site', 'kids']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.24719,-111.16714,39.3,-1.2959999999999996,220.19,1.9880000000000002
10013382,South Bass Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.18375, 'lng': -112.37666}",7.1647,19633.948,1330.7568,7,out and back,1.0,4.5,10,"['beach', 'dogs-no', 'river', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.18375,-112.37666,33.2,-14.696,279.06000000000006,85.155
10236023,Puerco Pueblo Trail,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 34.97612, 'lng': -109.79399}",7.0465,482.802,2.7432,1,loop,1.0,4.0,41,"['dogs-leash', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,34.97612,-109.79399,35.7,-8.9,163.34,20.509999999999998
10111280,Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.22032, 'lng': -110.7254}",7.0254,16093.4,155.7528,3,out and back,2.0,4.0,35,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,32.22032,-110.7254,39.9,-1.2,220.19,1.9880000000000002
10258739,The Escalante Route Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.03302, 'lng': -111.85214}",6.9609,56005.032,2881.884,5,out and back,1.0,4.5,18,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,36.03302,-111.85214,31.7,-12.1,254.03000000000003,56.833000000000006
10023951,Nankoweap Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.27949, 'lng': -111.97881}",6.9456,49406.738,2568.8544,7,out and back,1.0,4.5,13,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,36.27949,-111.97881,28.3,-16.895999999999997,289.93,77.259
10270136,Devil's Playground Loop,Petrified Forest National Park,Sun Valley,Arizona,United States,"{'lat': 35.0168, 'lng': -109.88437}",6.9205,12070.05,144.78,3,loop,1.0,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.0168,-109.88437,35.8,-8.796,161.66,16.002000000000002
10287374,"Pink Hill, Loma Verde, Cholla Trail, and Cactus Forest Loop",Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.22086, 'lng': -110.72615}",6.8368,5310.821999999999,23.7744,1,loop,2.0,4.5,32,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.22086,-110.72615,39.9,-1.2,220.19,1.9880000000000002
10272964,Hermit Trail to Dripping Springs,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.06024, 'lng': -112.21229}",6.8325,8529.502,610.8192,5,out and back,1.0,5.0,20,"['dogs-no', 'views', 'wild-flowers']",['hiking'],i,36.06024,-112.21229,33.3,-12.9,254.03000000000003,56.833000000000006
10035690,Ridge View Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.1332, 'lng': -110.68715}",6.7822,3701.482,106.9848,3,out and back,2.0,4.5,27,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,32.1332,-110.68715,39.3,-1.2,232.08,0.9940000000000001
10258650,Cliff Springs Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.12463, 'lng': -111.94782000000001}",6.6276,1770.274,93.8784,1,out and back,2.0,4.0,18,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'trail-running']",i,36.12463,-111.94782000000001,31.0,-15.8,254.03000000000003,56.833000000000006
10258659,Walhalla Overlook,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.1319, 'lng': -111.94221}",6.4591,160.934,0.0,1,out and back,2.0,4.5,6,"['ada', 'dogs-no', 'kids', 'strollers', 'views']",['walking'],i,36.1319,-111.94221,30.6,-16.2,289.93,77.259
10258654,Widforss Trail - Short Option,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.22388, 'lng': -112.06533}",6.3809,6920.1619999999975,179.832,1,out and back,1.0,4.5,10,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running']",i,36.22388,-112.06533,29.3,-15.392,289.93,77.259
10315676,Mica View Trail to Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.22093, 'lng': -110.72615}",6.3801,3057.746,20.7264,1,loop,1.0,4.0,25,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,32.22093,-110.72615,39.9,-1.2,220.19,1.9880000000000002
10259353,Clear Creek Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05353, 'lng': -112.08346}",6.3369,49245.804,2673.7056,7,out and back,1.0,4.5,10,"['dogs-no', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.05353,-112.08346,32.4,-13.896,254.03000000000003,56.833000000000006
10039514,Desert Ecology Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.20326, 'lng': -110.7253}",6.2729,482.802,2.7432,1,loop,2.0,4.0,27,"['ada', 'dogs-no', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,32.20326,-110.7253,39.8,-1.3,220.19,1.9880000000000002
10013558,New Hance Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.0046, 'lng': -111.92426}",6.1769,20921.42,1506.9312,5,out and back,2.0,3.5,15,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,36.0046,-111.92426,32.5,-11.0,254.03000000000003,56.833000000000006
10013912,Bright Angel Trail to Tonto Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,"{'lat': 36.05701, 'lng': -112.14437}",5.9577,116838.084,3102.864,5,out and back,3.0,5.0,7,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,36.05701,-112.14437,33.1,-13.196,254.03000000000003,56.833000000000006
10272375,Old Jasper Forest Road,Petrified Forest National Park,Petrified Forest National Park,Arizona,United States,"{'lat': 34.88855, 'lng': -109.80716}",5.9341,4184.2840000000015,53.9496,1,loop,1.0,4.5,22,"['dogs-leash', 'kids', 'views']",['hiking'],i,34.88855,-109.80716,35.4,-8.9,163.34,20.509999999999998
10269962,Wildhorse Trail,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23512, 'lng': -110.68697}",5.8308,4988.9540000000015,91.7448,3,out and back,,4.5,16,['dogs-no'],"['hiking', 'trail-running']",i,32.23512,-110.68697,40.0,-1.1,220.19,1.9880000000000002
